,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir,error_type,error_message,error_traceback
0,0.42857142857142855,0.3845238095238095,0.01952526127006753,0.3804225643210085,0.014262275662766208,0.3804225643210085,0.014262275662766196,0.42857142857142855,0.0,0.43555766200438856,0.0,0.4355576620043885,0.0,0.34285714285714286,0.0,0.3223324470677196,0.0,0.3223324470677196,0.0,-1,-1,1705002186,False,1,ce353b09,2024-01-11_19-43-06,46.777703523635864,46.777703523635864,1145956,c6b012403c46,172.17.0.2,46.777703523635864,1,,15,1.9475992069521082,1.8285147477711188,60,416,ce353b09,,,
1,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705002158,False,1,9469c527,2024-01-11_19-42-38,3.4657177925109863,3.4657177925109863,1146069,c6b012403c46,172.17.0.2,3.4657177925109863,1,,16,0.7785182595494844,1.0141799526531525,45,582,9469c527,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
2,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705002159,False,1,6f9624ed,2024-01-11_19-42-39,1.2071704864501953,1.2071704864501953,1146069,c6b012403c46,172.17.0.2,1.2071704864501953,1,,3,0.03476818311962182,1.828233766814536,123,320,6f9624ed,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
3,0.29666666666666663,0.29666666666666663,0.006042179781166437,0.23357021194302954,0.006933057132012037,0.2335702119430295,0.006933057132012037,0.29523809523809524,0.0,0.24377014863949956,0.0,0.24377014863949958,0.0,0.20476190476190476,0.0,0.11858654840197873,0.0,0.11858654840197871,0.0,-1,-1,1705002185,False,1,41049338,2024-01-11_19-43-05,25.34344172477722,25.34344172477722,1146069,c6b012403c46,172.17.0.2,25.34344172477722,1,,6,1.3353311351581916,1.2462514627596082,130,222,41049338,,,
4,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705002169,False,1,e97c9d6b,2024-01-11_19-42-49,1.3162612915039062,1.3162612915039062,1146188,c6b012403c46,172.17.0.2,1.3162612915039062,1,,7,1.0603558125328616,1.0795232882666588,187,427,e97c9d6b,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
5,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705002170,False,1,83a16ede,2024-01-11_19-42-50,1.3054275512695312,1.3054275512695312,1146188,c6b012403c46,172.17.0.2,1.3054275512695312,1,,16,0.16612056575446488,1.8950120863991629,120,502,83a16ede,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
6,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705002172,False,1,3ad9e54c,2024-01-11_19-42-52,1.3045933246612549,1.3045933246612549,1146188,c6b012403c46,172.17.0.2,1.3045933246612549,1,,10,1.236589418772305,1.7155068654081087,182,589,3ad9e54c,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
7,0.24047619047619048,0.2278571428571429,0.0021428571428571434,0.1648096723406074,0.003225766487004328,0.16480967234060742,0.003225766487004335,0.24047619047619048,0.0,0.2135952121572077,0.0,0.21359521215720775,0.0,0.20476190476190476,0.0,0.12230835486649438,0.0,0.1223083548664944,0.0,-1,-1,1705002201,False,1,cfce73f5,2024-01-11_19-43-21,29.728546619415283,29.728546619415283,1146188,c6b012403c46,172.17.0.2,29.728546619415283,1,,11,1.6759650448693562,0.2932789200437198,148,327,cfce73f5,,,
8,0.5261904761904762,0.49952380952380954,0.005084322977157759,0.4979112618716153,0.005270872314027796,0.4979112618716153,0.005270872314027788,0.4857142857142857,0.0,0.4906826152297505,0.0,0.4906826152297504,0.0,0.5261904761904762,0.0,0.5163135447635934,0.0,0.5163135447635933,0.0,-1,-1,1705002224,False,1,5d292cc6,2024-01-11_19-43-44,39.61136817932129,39.61136817932129,1146069,c6b012403c46,172.17.0.2,39.61136817932129,1,,15,0.6365486890190855,0.39155221102393245,18,506,5d292cc6,,,
9,0.44047619047619047,0.4149999999999999,0.019950335160489736,0.42771055798063473,0.019064866762267693,0.42771055798063473,0.0190648667622677,0.43333333333333335,0.0,0.4442922165643652,0.0,0.4442922165643652,0.0,0.44047619047619047,0.0,0.426751367245443,0.0,0.42675136724544294,0.0,-1,-1,1705002222,False,1,2aab91fa,2024-01-11_19-43-42,35.94638013839722,35.94638013839722,1145956,c6b012403c46,172.17.0.2,35.94638013839722,1,,14,1.8103241211466816,1.1711968900749214,35,235,2aab91fa,,,
