,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir,error_type,error_message,error_traceback
0,0.5485436893203883,0.5287486515641856,0.004739440183649132,0.5283059209624232,0.005028648431731385,0.5283059209624232,0.005028648431731383,0.5485436893203883,0.0,0.5420579311458881,0.0,0.542057931145888,0.0,0.4741100323624595,0.0,0.45301578922937696,0.0,0.45301578922937696,0.0,-1,-1,1705086952,False,1,ba43117a,2024-01-12_19-15-52,116.71712875366211,116.71712875366211,1367915,c6b012403c46,172.17.0.2,116.71712875366211,1,,10,1.0865334352698823,0.4306201630409512,81,317,ba43117a,,,
1,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705086844,False,1,0fd0239a,2024-01-12_19-14-04,1.809993028640747,1.809993028640747,1368028,c6b012403c46,172.17.0.2,1.809993028640747,1,,17,0.17090958202654272,0.7905562225019813,88,176,0fd0239a,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
2,0.4919093851132686,0.45490830636461704,0.00776099492927937,0.4501685338570581,0.008715711071863317,0.4501685338570581,0.008715711071863322,0.4919093851132686,0.0,0.491143253897724,0.0,0.4911432538977239,0.0,0.45415318230852214,0.0,0.41982700622218855,0.0,0.4198270062221885,0.0,-1,-1,1705086956,False,1,37704b4b,2024-01-12_19-15-56,99.52511858940125,99.52511858940125,1368028,c6b012403c46,172.17.0.2,99.52511858940125,1,,11,1.9665428540372651,0.08682388300713284,116,259,37704b4b,,,
3,0.5318230852211435,0.5124595469255663,0.005891044312054868,0.516980594306129,0.005459171922327656,0.516980594306129,0.005459171922327655,0.5318230852211435,0.0,0.5338954379365104,0.0,0.5338954379365104,0.0,0.4935275080906149,0.0,0.4705127671433489,0.0,0.47051276714334883,0.0,-1,-1,1705086990,True,1,dcd7494c,2024-01-12_19-16-30,96.9126284122467,96.9126284122467,1368235,c6b012403c46,172.17.0.2,96.9126284122467,1,,11,1.4408657558394573,0.6726489094771613,90,474,dcd7494c,,,
4,0.5585760517799353,0.5585760517799353,0.0032648858576961245,0.57013552291632,0.0033571937855045616,0.5701355229163201,0.0033571937855045864,0.5577130528586839,0.0,0.5653925023187244,0.0,0.5653925023187244,0.0,0.5296655879180151,0.0,0.4857899509877203,0.0,0.4857899509877202,0.0,-1,-1,1705086989,False,1,c689119a,2024-01-12_19-16-29,37.81353759765625,37.81353759765625,1367915,c6b012403c46,172.17.0.2,37.81353759765625,1,,12,0.7845508710209645,0.04181288864431698,23,165,c689119a,,,
5,0.33775620280474644,0.33775620280474644,0.004197427499103283,0.34927322265592464,0.0037994393216686244,0.34927322265592464,0.003799439321668617,0.3263214670981661,0.0,0.33762063076608456,0.0,0.33762063076608456,0.0,0.29341963322545844,0.0,0.23645098303232728,0.0,0.2364509830323273,0.0,-1,-1,1705087003,True,1,f94e854e,2024-01-12_19-16-43,47.0276095867157,47.0276095867157,1368028,c6b012403c46,172.17.0.2,47.0276095867157,1,,3,1.1681410334995284,0.4372096911569796,179,450,f94e854e,,,
6,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705086991,True,1,2b76240b,2024-01-12_19-16-31,1.7894294261932373,1.7894294261932373,1367915,c6b012403c46,172.17.0.2,1.7894294261932373,1,,5,0.8172363657248549,0.8696512946852373,149,474,2b76240b,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
7,0.551779935275081,0.53042071197411,0.005533255060725838,0.5349232800281507,0.005303583477934316,0.5349232800281508,0.005303583477934309,0.551779935275081,0.0,0.5549246619150853,0.0,0.5549246619150852,0.0,0.5285868392664509,0.0,0.4902668468132884,0.0,0.4902668468132884,0.0,-1,-1,1705087042,False,1,52285e2a,2024-01-12_19-17-22,49.92608094215393,49.92608094215393,1368235,c6b012403c46,172.17.0.2,49.92608094215393,1,,11,1.606710556332075,0.45552212622163424,48,426,52285e2a,,,
8,0.5226537216828478,0.5157497303128371,0.009397504498283575,0.5167758875093702,0.007525013765621111,0.5167758875093702,0.007525013765621126,0.5226537216828478,0.0,0.5227894986055505,0.0,0.5227894986055505,0.0,0.46440129449838186,0.0,0.4648986473840519,0.0,0.464898647384052,0.0,-1,-1,1705087043,True,1,732f5952,2024-01-12_19-17-23,51.37501311302185,51.37501311302185,1367915,c6b012403c46,172.17.0.2,51.37501311302185,1,,14,1.865711752779568,1.193650713112588,93,282,732f5952,,,
9,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705087005,True,1,d0e40b6b,2024-01-12_19-16-45,1.8438656330108643,1.8438656330108643,1368028,c6b012403c46,172.17.0.2,1.8438656330108643,1,,3,0.6538712275831104,0.7680196773887553,27,230,d0e40b6b,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
