,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir,error_type,error_message,error_traceback
10,0.6979411764705883,0.6979411764705883,0.009489568120530402,0.693954642186589,0.009710733651349857,0.693954642186589,0.00971073365134988,0.6852941176470588,0.0,0.6819605336573809,0.0,0.6819605336573809,0.0,0.6794117647058824,0.0,0.61614791719908,0.0,0.61614791719908,0.0,427415,427415,1705343788,False,1,af4ff3b6,2024-01-15_18-36-28,67.32497024536133,67.32497024536133,138759,c6b012403c46,172.17.0.2,67.32497024536133,1,,64,2.426590042678843,5,8,0.00010291749622913735,3.619614505352997e-06,af4ff3b6,,,
11,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705343757,True,1,bd5380c6,2024-01-15_18-35-57,1.7728281021118164,1.7728281021118164,139277,c6b012403c46,172.17.0.2,1.7728281021118164,1,,129,0.3917539935842125,2,5,0.0001202079908641833,4.04281098765719e-06,bd5380c6,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
"
12,0.661764705882353,0.661764705882353,0.006834676493307201,0.6558570515184017,0.0071616648269165915,0.6558570515184017,0.00716166482691659,0.6558823529411765,0.0,0.6514745139788867,0.0,0.6514745139788868,0.0,0.6617647058823529,0.0,0.6053126761067942,0.0,0.6053126761067942,0.0,429851,429851,1705343803,True,1,e61b7c09,2024-01-15_18-36-43,47.1545352935791,47.1545352935791,138911,c6b012403c46,172.17.0.2,47.1545352935791,1,,64,0.20696320725914547,5,10,0.00015268609590082284,1.2395680125184407e-06,e61b7c09,,,
13,0.6544117647058825,0.6544117647058825,0.014120710451950359,0.6514414021161272,0.014437043621634517,0.6514414021161272,0.014437043621634518,0.638235294117647,0.0,0.6328133846638837,0.0,0.6328133846638838,0.0,0.638235294117647,0.0,0.5806428013828483,0.0,0.5806428013828483,0.0,695929,695929,1705343864,True,1,fb25aeb9,2024-01-15_18-37-44,107.71622157096863,107.71622157096863,139277,c6b012403c46,172.17.0.2,107.71622157096863,1,,64,2.4933375870702124,8,6,3.2400282782295154e-05,1.0828215733372028e-06,fb25aeb9,,,
14,0.6882352941176471,0.6755882352941177,0.01578674929449369,0.6720455956212917,0.016171339372275984,0.6720455956212917,0.016171339372276,0.6676470588235294,0.0,0.6643461229478745,0.0,0.6643461229478747,0.0,0.6882352941176471,0.0,0.6326155797483537,0.0,0.6326155797483537,0.0,237592,237592,1705343886,False,1,a665d97d,2024-01-15_18-38-06,120.38533043861389,120.38533043861389,139097,c6b012403c46,172.17.0.2,120.38533043861389,1,,64,1.7724379615235022,3,7,3.0461286704139408e-05,1.2000087863893362e-06,a665d97d,,,
15,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705343779,True,1,41d6f396,2024-01-15_18-36-19,0.9020483493804932,0.9020483493804932,139007,c6b012403c46,172.17.0.2,0.9020483493804932,1,,129,1.1253728627394424,6,16,0.00036667650902825555,2.031850133914929e-06,41d6f396,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
"
16,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705343780,True,1,93e5f8a1,2024-01-15_18-36-20,0.9335122108459473,0.9335122108459473,139007,c6b012403c46,172.17.0.2,0.9335122108459473,1,,129,1.5918015794707372,6,12,0.00012209597605118556,7.484995587456469e-06,93e5f8a1,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
"
17,0.6705882352941177,0.6705882352941177,0.00920733873088149,0.6650182307610107,0.009358981868243474,0.6650182307610107,0.00935898186824348,0.6352941176470588,0.0,0.626632126994422,0.0,0.626632126994422,0.0,0.638235294117647,0.0,0.5741185865437491,0.0,0.5741185865437491,0.0,333696,333696,1705343920,True,1,1aefcecf,2024-01-15_18-38-40,138.9827117919922,138.9827117919922,139007,c6b012403c46,172.17.0.2,138.9827117919922,1,,64,2.543902883485246,4,7,1.3765671155496145e-05,7.755221859952464e-06,1aefcecf,,,
18,0.6529411764705882,0.6205882352941176,0.013218944149555446,0.6167406166037017,0.01375068142315026,0.6167406166037017,0.01375068142315028,0.5941176470588235,0.0,0.5872255275127609,0.0,0.587225527512761,0.0,0.6529411764705882,0.0,0.6011434416497708,0.0,0.6011434416497707,0.0,600286,600286,1705343848,True,1,e57d1eb3,2024-01-15_18-37-28,59.86811828613281,59.86811828613281,138759,c6b012403c46,172.17.0.2,59.86811828613281,1,,64,2.757506442270421,7,3,0.0003013655753404282,8.982817659130028e-06,e57d1eb3,,,
19,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705343809,True,1,047cdc79,2024-01-15_18-36-49,0.9909236431121826,0.9909236431121826,138911,c6b012403c46,172.17.0.2,0.9909236431121826,1,,129,0.7099924527413173,5,14,0.000274586670470052,7.890447523610418e-06,047cdc79,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
"
20,0.5235294117647059,0.4747058823529412,0.007347056468704004,0.47240151742279435,0.007292183461059914,0.47240151742279435,0.007292183461059919,0.47352941176470587,0.0,0.4711344432816441,0.0,0.47113444328164406,0.0,0.5235294117647059,0.0,0.45796172323186735,0.0,0.4579617232318674,0.0,233413,233413,1705343834,True,1,7e01c68c,2024-01-15_18-37-14,25.26693820953369,25.26693820953369,138911,c6b012403c46,172.17.0.2,25.26693820953369,1,,64,2.125829876513748,3,2,0.0006666124643521256,9.907763864624001e-06,7e01c68c,,,
21,0.6820588235294118,0.6820588235294118,0.006891396772858788,0.6799811771361215,0.006922881430379323,0.6799811771361217,0.006922881430379338,0.6176470588235294,0.0,0.6109899896188777,0.0,0.6109899896188777,0.0,0.6676470588235294,0.0,0.6008683163817349,0.0,0.6008683163817349,0.0,336181,336181,1705343945,False,1,dab4484e,2024-01-15_18-39-05,110.20325255393982,110.20325255393982,138911,c6b012403c46,172.17.0.2,110.20325255393982,1,,64,1.9718501994780826,4,10,4.213046177996559e-05,6.4249084808264555e-06,dab4484e,,,
22,0.5,0.4632352941176471,0.01125744659353213,0.46064039755305985,0.011455898983023226,0.4606403975530598,0.01145589898302325,0.47352941176470587,0.0,0.4678213191271808,0.0,0.4678213191271808,0.0,0.5,0.0,0.4647527942423569,0.0,0.4647527942423568,0.0,131769,131769,1705343869,True,1,6c843c53,2024-01-15_18-37-49,19.18671751022339,19.18671751022339,138759,c6b012403c46,172.17.0.2,19.18671751022339,1,,64,2.145090543350457,2,2,0.0006596384531547383,1.0075289157979729e-07,6c843c53,,,
23,0.6823529411764706,0.5797058823529411,0.01401000631037006,0.5709493282065025,0.015413423037382199,0.5709493282065025,0.015413423037382188,0.5794117647058824,0.0,0.5702918700911637,0.0,0.5702918700911638,0.0,0.6823529411764706,0.0,0.6241249602366135,0.0,0.6241249602366133,0.0,329817,329817,1705343932,False,1,31b9c0f9,2024-01-15_18-38-52,67.6097321510315,67.6097321510315,139277,c6b012403c46,172.17.0.2,67.6097321510315,1,,64,1.894245750849093,4,4,4.847691039016851e-05,4.068910519124185e-06,31b9c0f9,,,
24,0.6970588235294117,0.6820588235294118,0.010559601806480131,0.6768624913503014,0.01093225927617297,0.6768624913503014,0.010932259276172964,0.6235294117647059,0.0,0.6168465984579704,0.0,0.6168465984579705,0.0,0.6970588235294117,0.0,0.6409015915423593,0.0,0.6409015915423593,0.0,239572,239572,1705343929,False,1,eef62b9f,2024-01-15_18-38-49,59.81193828582764,59.81193828582764,138759,c6b012403c46,172.17.0.2,59.81193828582764,1,,64,2.9156300328593017,3,9,0.00019759827684347634,6.6361313169045265e-06,eef62b9f,,,
25,0.7158823529411764,0.7158823529411764,0.008645257915705326,0.7136696431632583,0.008694046380525152,0.7136696431632583,0.008694046380525134,0.6823529411764706,0.0,0.680179476728218,0.0,0.680179476728218,0.0,0.6970588235294117,0.0,0.6604722126527999,0.0,0.6604722126527999,0.0,518461,518461,1705344083,False,1,a6f0ba88,2024-01-15_18-41-23,52.58344578742981,52.58344578742981,138864,c6b012403c46,172.17.0.2,52.58344578742981,1,,64,2.379170315262689,6,8,0.00043942803898527324,9.886532154784793e-06,a6f0ba88,,,
26,0.6794117647058824,0.6482352941176471,0.009226110083151827,0.639080045291017,0.009862866836928464,0.6390800452910169,0.009862866836928457,0.6294117647058823,0.0,0.6208926095675528,0.0,0.6208926095675529,0.0,0.6794117647058824,0.0,0.6181391123654641,0.0,0.6181391123654641,0.0,329817,329817,1705344088,True,1,db4721b0,2024-01-15_18-41-28,57.064422607421875,57.064422607421875,139007,c6b012403c46,172.17.0.2,57.064422607421875,1,,64,2.1766922780080553,4,4,5.946911658587375e-05,4.982072208121653e-06,db4721b0,,,
27,0.6726470588235295,0.6726470588235295,0.016058392582021987,0.6698485436138151,0.016184758258840054,0.6698485436138152,0.01618475825884009,0.6323529411764706,0.0,0.6272850323139119,0.0,0.6272850323139118,0.0,0.6588235294117647,0.0,0.5970341477451699,0.0,0.5970341477451699,0.0,241564,241564,1705344091,True,1,b7fb46a2,2024-01-15_18-41-31,60.37096953392029,60.37096953392029,138759,c6b012403c46,172.17.0.2,60.37096953392029,1,,64,2.963783960708358,3,11,0.00022075585316833548,6.400159995947111e-06,b7fb46a2,,,
28,0.6823529411764706,0.6741176470588236,0.014456712620522949,0.6705681099610203,0.014796055288262206,0.6705681099610203,0.014796055288262208,0.6529411764705882,0.0,0.64825194942842,0.0,0.64825194942842,0.0,0.6823529411764706,0.0,0.6298302840540788,0.0,0.6298302840540787,0.0,136530,136530,1705344133,False,1,17dab19f,2024-01-15_18-42-13,50.33779048919678,50.33779048919678,138864,c6b012403c46,172.17.0.2,50.33779048919678,1,,64,2.9448156027615267,2,9,0.0008596503729779101,3.335310341910036e-06,17dab19f,,,
