,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/m_lambda,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir,error_type,error_message,error_traceback
0,0.5228571428571428,0.5228571428571428,0.0061352851079643,0.5309479091166883,0.0058545472534226,0.5309479091166883,0.0058545472534226,0.5023809523809524,0.0,0.5015723925822178,0.0,0.5015723925822178,0.0,0.4071428571428571,0.0,0.372484233359073,0.0,0.372484233359073,0.0,32481002,32481002,227.60160064697263,False,1,f4040de5,2023-12-19_03-13-58,1702955638,227.60160064697263,161915,c2bc4fd3277a,172.17.0.4,227.60160064697263,1,128,3,2,0.8774735883031153,2,3,0.00027027612897653406,8.543500569675038e-06,12,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_f4040de5_1_batch_size=128,kernel=3,latent_dim=2,m_lambda=0.8775,num_CL=2,num_HL=3,opt_lr=0.0003,opt_wd=0.000_2023-12-19_03-09-59",,,
1,0.5742857142857142,0.5742857142857142,0.0095118973121134,0.5703190275865788,0.0102574980823928,0.5703190275865788,0.0102574980823928,0.4785714285714286,0.0,0.482350395177235,0.0,0.482350395177235,0.0,0.4095238095238095,0.0,0.384907635822334,0.0,0.3849076358223339,0.0,72331498,72331498,1360.8205273151398,True,1,aff7b6db,2023-12-19_03-33-02,1702956782,1360.8205273151398,166070,c2bc4fd3277a,172.17.0.4,1360.8205273151398,1,128,4,8,2.394830120624674,2,3,1.4165225862167034e-05,6.3165315418624155e-06,18,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_aff7b6db_2_batch_size=128,kernel=4,latent_dim=8,m_lambda=2.3948,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.000_2023-12-19_03-10-10",,,
2,0.5809523809523809,0.5809523809523809,0.0074535599249993,0.5808965545484241,0.0079476638884572,0.5808965545484241,0.0079476638884572,0.5452380952380952,0.0,0.5474703421391058,0.0,0.5474703421391058,0.0,0.5547619047619048,0.0,0.5133452992321708,0.0,0.5133452992321708,0.0,96727218,96727218,377.4659900665283,False,1,de954d0f,2023-12-19_03-16-49,1702955809,377.4659900665283,166192,c2bc4fd3277a,172.17.0.4,377.4659900665283,1,128,4,6,2.68585175163424,3,3,0.00013137271502420945,6.326304630463643e-06,21,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_de954d0f_3_batch_size=128,kernel=4,latent_dim=6,m_lambda=2.6859,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0.000_2023-12-19_03-10-21",,,
3,0.5523809523809524,0.5523809523809524,0.0090350790290525,0.5579968665393065,0.0085644343244767,0.5579968665393065,0.0085644343244767,0.5261904761904762,0.0,0.5341690270688044,0.0,0.5341690270688044,0.0,0.4738095238095238,0.0,0.4172641148232225,0.0,0.4172641148232225,0.0,52425925,52425925,471.5329918861389,True,1,6c19fb97,2023-12-19_03-18-35,1702955915,471.5329918861389,166314,c2bc4fd3277a,172.17.0.4,471.5329918861389,1,64,3,4,0.9966225366102924,4,4,5.0779356863633184e-05,4.332199194001998e-06,13,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_6c19fb97_4_batch_size=64,kernel=3,latent_dim=4,m_lambda=0.9966,num_CL=4,num_HL=4,opt_lr=0.0001,opt_wd=0.0000_2023-12-19_03-10-32",,,
4,0.5804761904761904,0.5804761904761904,0.0046168379594441,0.58064826525733,0.0052118216841288,0.58064826525733,0.0052118216841287,0.5523809523809524,0.0,0.5565689482963249,0.0,0.5565689482963248,0.0,0.5142857142857142,0.0,0.4614038478332138,0.0,0.4614038478332138,0.0,81428161,81428161,379.79972863197327,False,1,b1b5b2f2,2023-12-19_03-17-16,1702955836,379.79972863197327,166436,c2bc4fd3277a,172.17.0.4,379.79972863197327,1,128,3,4,2.5831076699618025,2,3,7.306823296108499e-05,9.616954449005854e-06,19,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_b1b5b2f2_5_batch_size=128,kernel=3,latent_dim=4,m_lambda=2.5831,num_CL=2,num_HL=3,opt_lr=0.0001,opt_wd=0.000_2023-12-19_03-10-44",,,
5,0.6183333333333333,0.6183333333333333,0.0105436142026116,0.6014054797403221,0.0119642291386685,0.6014054797403221,0.0119642291386685,0.5428571428571428,0.0,0.5400417095959281,0.0,0.5400417095959281,0.0,0.5285714285714286,0.0,0.4502602611103904,0.0,0.4502602611103904,0.0,64526781,64526781,523.0527322292328,False,1,d7e50493,2023-12-19_03-19-52,1702955992,523.0527322292328,166558,c2bc4fd3277a,172.17.0.4,523.0527322292328,1,64,3,8,2.9619041238087886,3,3,0.0004940550446564682,1.8063064783410144e-06,17,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_d7e50493_6_batch_size=64,kernel=3,latent_dim=8,m_lambda=2.9619,num_CL=3,num_HL=3,opt_lr=0.0005,opt_wd=0.0000_2023-12-19_03-10-57",,,
6,0.5504761904761905,0.5504761904761905,0.0078823549320223,0.562174586773199,0.0077205527515462,0.562174586773199,0.0077205527515462,0.4952380952380952,0.0,0.5036992994262695,0.0,0.5036992994262695,0.0,0.5095238095238095,0.0,0.4989335947102519,0.0,0.4989335947102519,0.0,237539038,237539038,703.4690699577332,True,1,ac743d0e,2023-12-19_03-23-05,1702956185,703.4690699577332,166680,c2bc4fd3277a,172.17.0.4,703.4690699577332,1,128,4,4,2.0242068413218446,4,4,6.42079884530174e-05,7.260659343343835e-06,28,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_ac743d0e_7_batch_size=128,kernel=4,latent_dim=4,m_lambda=2.0242,num_CL=4,num_HL=4,opt_lr=0.0001,opt_wd=0.000_2023-12-19_03-11-09",,,
7,0.5119047619047619,0.5004761904761905,0.0109004982307234,0.5145406552339437,0.0105292035637551,0.5145406552339435,0.0105292035637552,0.5119047619047619,0.0,0.5226602110584045,0.0,0.5226602110584045,0.0,0.4952380952380952,0.0,0.4855492275380373,0.0,0.4855492275380373,0.0,26998702,26998702,448.80740332603455,True,1,d1e7e44d,2023-12-19_03-19-01,1702955941,448.80740332603455,166802,c2bc4fd3277a,172.17.0.4,448.80740332603455,1,64,3,3,1.449296149144484,3,3,0.00017694240531106447,7.995338058405593e-06,11,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_d1e7e44d_8_batch_size=64,kernel=3,latent_dim=3,m_lambda=1.4493,num_CL=3,num_HL=3,opt_lr=0.0002,opt_wd=0.0000_2023-12-19_03-11-21",,,
8,0.6073809523809525,0.6073809523809525,0.0088736405493258,0.6137470581387133,0.0084529972806648,0.6137470581387133,0.0084529972806648,0.569047619047619,0.0,0.5760348168994175,0.0,0.5760348168994175,0.0,0.5214285714285715,0.0,0.4825161472314346,0.0,0.4825161472314345,0.0,149262855,149262855,802.1183700561523,False,1,3adfc07f,2023-12-19_03-25-06,1702956306,802.1183700561523,166924,c2bc4fd3277a,172.17.0.4,802.1183700561523,1,64,4,7,2.8462468201393922,3,4,0.00012383280392573007,8.00652868274869e-06,22,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_3adfc07f_9_batch_size=64,kernel=4,latent_dim=7,m_lambda=2.8462,num_CL=3,num_HL=4,opt_lr=0.0001,opt_wd=0.0000_2023-12-19_03-11-33",,,
9,0.5583333333333333,0.5583333333333333,0.0092979162808412,0.5562845643049348,0.0086981247880561,0.5562845643049348,0.0086981247880561,0.55,0.0,0.5562352051643888,0.0,0.556235205164389,0.0,0.5357142857142857,0.0,0.4988225674952334,0.0,0.4988225674952334,0.0,72285989,72285989,557.15611577034,True,1,31dac1df,2023-12-19_03-21-12,1702956072,557.15611577034,167046,c2bc4fd3277a,172.17.0.4,557.15611577034,1,64,3,5,1.6237841085184315,3,3,4.304548561543829e-05,3.2879647527199943e-06,18,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p2.5/my_objective_function_31dac1df_10_batch_size=64,kernel=3,latent_dim=5,m_lambda=1.6238,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.000_2023-12-19_03-11-44",,,
